,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
443,0.0017956733703613282,0.00039870794228705566,0.00059814453125,0.0007974267340062119,3,2.1,rbf,"{'C': 3, 'gamma': 2.1, 'kernel': 'rbf'}",0.9666666666666667,0.9666666666666667,0.9,0.9333333333333333,1.0,0.9533333333333334,0.03399346342395189,1124,0.9833333333333333,0.9833333333333333,0.9916666666666667,1.0,0.9916666666666667,0.9899999999999999,0.0062360956446232615
444,0.0017955780029296875,0.00212894160207059,0.0003993511199951172,0.0004891033813730783,3,2.2,linear,"{'C': 3, 'gamma': 2.2, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
445,0.0009969711303710938,3.568322550558034e-07,0.0005984783172607421,0.0004886555540883141,3,2.2,rbf,"{'C': 3, 'gamma': 2.2, 'kernel': 'rbf'}",0.9666666666666667,0.9666666666666667,0.9,0.9333333333333333,1.0,0.9533333333333334,0.03399346342395189,1124,0.9833333333333333,0.9916666666666667,0.9916666666666667,1.0,0.9916666666666667,0.9916666666666668,0.005270462766947316
446,0.0004012584686279297,0.0004914542938480572,0.00019941329956054687,0.00039882659912109374,3,2.3000000000000003,linear,"{'C': 3, 'gamma': 2.3000000000000003, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
447,0.001396512985229492,0.0007978200965911899,0.00039873123168945315,0.0004883440543553797,3,2.3000000000000003,rbf,"{'C': 3, 'gamma': 2.3000000000000003, 'kernel': 'rbf'}",0.9666666666666667,0.9666666666666667,0.9,0.9333333333333333,1.0,0.9533333333333334,0.03399346342395189,1124,0.9833333333333333,0.9916666666666667,0.9916666666666667,1.0,0.9916666666666667,0.9916666666666668,0.005270462766947316
448,0.0007980823516845703,0.0003990413289760148,0.0001995086669921875,0.000399017333984375,3,2.4000000000000004,linear,"{'C': 3, 'gamma': 2.4000000000000004, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
449,0.001396322250366211,0.0004881106158593749,0.0003987789154052734,0.0004884024838356029,3,2.4000000000000004,rbf,"{'C': 3, 'gamma': 2.4000000000000004, 'kernel': 'rbf'}",0.9666666666666667,0.9666666666666667,0.9,0.9333333333333333,1.0,0.9533333333333334,0.03399346342395189,1124,0.9916666666666667,0.9916666666666667,0.9916666666666667,1.0,0.9916666666666667,0.9933333333333334,0.0033333333333333214
450,0.0003989219665527344,0.0004885776558898482,0.00039882659912109374,0.0004884609249461174,3,2.5,linear,"{'C': 3, 'gamma': 2.5, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
451,0.0015957355499267578,0.0004881299099111751,0.0005983352661132812,0.0004885389162240109,3,2.5,rbf,"{'C': 3, 'gamma': 2.5, 'kernel': 'rbf'}",0.9666666666666667,0.9666666666666667,0.9,0.9333333333333333,1.0,0.9533333333333334,0.03399346342395189,1124,0.9916666666666667,0.9916666666666667,0.9916666666666667,1.0,0.9916666666666667,0.9933333333333334,0.0033333333333333214
452,0.000399017333984375,0.0004886944333937081,0.00039882659912109374,0.0004884608551226126,3,2.6,linear,"{'C': 3, 'gamma': 2.6, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
453,0.0015954971313476562,0.0004885193078675993,0.0001994609832763672,0.0003989219665527344,3,2.6,rbf,"{'C': 3, 'gamma': 2.6, 'kernel': 'rbf'}",0.9666666666666667,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9466666666666667,0.026666666666666665,1554,0.9916666666666667,0.9916666666666667,0.9916666666666667,1.0,0.9916666666666667,0.9933333333333334,0.0033333333333333214
454,0.0005985736846923828,0.0004887334677845756,0.005585289001464844,0.010182111100939608,3,2.7,linear,"{'C': 3, 'gamma': 2.7, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
455,0.0015961647033691407,0.00048799456062751235,0.0003986358642578125,0.00048822743987322914,3,2.7,rbf,"{'C': 3, 'gamma': 2.7, 'kernel': 'rbf'}",0.9666666666666667,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9466666666666667,0.026666666666666665,1554,0.9916666666666667,0.9916666666666667,0.9916666666666667,1.0,0.9916666666666667,0.9933333333333334,0.0033333333333333214
456,0.0005986213684082032,0.0004887723083287987,0.000399017333984375,0.0004886945264472148,3,2.8000000000000003,linear,"{'C': 3, 'gamma': 2.8000000000000003, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
457,0.0013966083526611329,0.0004885583888282875,0.0003986835479736328,0.0004882856830753314,3,2.8000000000000003,rbf,"{'C': 3, 'gamma': 2.8000000000000003, 'kernel': 'rbf'}",0.9666666666666667,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9466666666666667,0.026666666666666665,1554,0.9916666666666667,0.9916666666666667,0.9916666666666667,1.0,0.9916666666666667,0.9933333333333334,0.0033333333333333214
458,0.000598287582397461,0.000488499866287179,0.0003991127014160156,0.0004888112574243273,3,2.9000000000000004,linear,"{'C': 3, 'gamma': 2.9000000000000004, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
459,0.005385160446166992,0.007791426684637332,0.00019969940185546876,0.0003993988037109375,3,2.9000000000000004,rbf,"{'C': 3, 'gamma': 2.9000000000000004, 'kernel': 'rbf'}",0.9666666666666667,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9466666666666667,0.026666666666666665,1554,0.9916666666666667,0.9916666666666667,0.9916666666666667,1.0,0.9916666666666667,0.9933333333333334,0.0033333333333333214
460,0.0005983352661132812,0.0004885387533284932,0.0001994609832763672,0.0003989219665527344,3,3.0,linear,"{'C': 3, 'gamma': 3.0, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
461,0.0009969711303710938,4.672030911985737e-07,0.0005985260009765625,0.0004886944566570865,3,3.0,rbf,"{'C': 3, 'gamma': 3.0, 'kernel': 'rbf'}",0.9666666666666667,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9466666666666667,0.026666666666666665,1554,0.9916666666666667,0.9916666666666667,0.9916666666666667,1.0,0.9916666666666667,0.9933333333333334,0.0033333333333333214
462,0.0007977962493896484,0.0003988985058850665,0.0003986358642578125,0.00048822732344506266,3,3.1,linear,"{'C': 3, 'gamma': 3.1, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
463,0.0011964797973632812,0.0003987074575519373,0.0003987789154052734,0.000488402483835603,3,3.1,rbf,"{'C': 3, 'gamma': 3.1, 'kernel': 'rbf'}",0.9666666666666667,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9466666666666667,0.026666666666666665,1554,0.9916666666666667,0.9916666666666667,0.9916666666666667,1.0,0.9916666666666667,0.9933333333333334,0.0033333333333333214
464,0.0005985260009765625,0.0004886945031838398,0.00019931793212890625,0.0003986358642578125,3,3.2,linear,"{'C': 3, 'gamma': 3.2, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
465,0.0013960838317871095,0.000488402809717483,0.00019927024841308593,0.00039854049682617185,3,3.2,rbf,"{'C': 3, 'gamma': 3.2, 'kernel': 'rbf'}",0.9666666666666667,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9466666666666667,0.026666666666666665,1554,0.9916666666666667,0.9916666666666667,0.9916666666666667,1.0,0.9916666666666667,0.9933333333333334,0.0033333333333333214
466,0.0005984306335449219,0.000488616573967537,0.00019941329956054687,0.00039882659912109374,3,3.3000000000000003,linear,"{'C': 3, 'gamma': 3.3000000000000003, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
467,0.001595783233642578,0.000488168905603489,0.00039873123168945315,0.0004883440543553797,3,3.3000000000000003,rbf,"{'C': 3, 'gamma': 3.3000000000000003, 'kernel': 'rbf'}",1.0,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9533333333333334,0.03399346342395189,1124,0.9916666666666667,0.9916666666666667,0.9916666666666667,1.0,0.9916666666666667,0.9933333333333334,0.0033333333333333214
468,0.00059814453125,0.0004883829724256474,0.0001995086669921875,0.000399017333984375,3,3.4000000000000004,linear,"{'C': 3, 'gamma': 3.4000000000000004, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
469,0.003191232681274414,0.0019335656689153005,0.00039882659912109374,0.0004884608318481088,3,3.4000000000000004,rbf,"{'C': 3, 'gamma': 3.4000000000000004, 'kernel': 'rbf'}",1.0,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9533333333333334,0.03399346342395189,1124,0.9916666666666667,0.9916666666666667,0.9916666666666667,1.0,0.9916666666666667,0.9933333333333334,0.0033333333333333214
470,0.0011962890625,0.00039856529067434037,0.0001995563507080078,0.0003991127014160156,3,3.5,linear,"{'C': 3, 'gamma': 3.5, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
471,0.0019945144653320313,1.0293499538861706e-06,0.0,0.0,3,3.5,rbf,"{'C': 3, 'gamma': 3.5, 'kernel': 'rbf'}",1.0,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9533333333333334,0.03399346342395189,1124,0.9916666666666667,0.9916666666666667,0.9916666666666667,1.0,0.9916666666666667,0.9933333333333334,0.0033333333333333214
472,0.0005980968475341797,0.0004883441241955847,0.00019965171813964843,0.00039930343627929686,3,3.6,linear,"{'C': 3, 'gamma': 3.6, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
473,0.0011992454528808594,0.00039794747791575043,0.0003987789154052734,0.0004884024372810308,3,3.6,rbf,"{'C': 3, 'gamma': 3.6, 'kernel': 'rbf'}",1.0,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9533333333333334,0.03399346342395189,1124,0.9916666666666667,0.9916666666666667,0.9916666666666667,1.0,0.9916666666666667,0.9933333333333334,0.0033333333333333214
474,0.0005986213684082032,0.0004887723548481413,0.0005980968475341797,0.0004883441009155175,3,3.7,linear,"{'C': 3, 'gamma': 3.7, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
475,0.002193927764892578,0.00039863594981470973,0.00019941329956054687,0.0003988265991210938,3,3.7,rbf,"{'C': 3, 'gamma': 3.7, 'kernel': 'rbf'}",1.0,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9533333333333334,0.03399346342395189,1124,0.9916666666666667,0.9916666666666667,0.9916666666666667,1.0,0.9916666666666667,0.9933333333333334,0.0033333333333333214
476,0.0005985736846923828,0.0004887334212615316,0.0001994609832763672,0.0003989219665527344,3,3.8000000000000003,linear,"{'C': 3, 'gamma': 3.8000000000000003, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
477,0.003390598297119141,0.0028628535311227533,0.00019936561584472657,0.0003987312316894531,3,3.8000000000000003,rbf,"{'C': 3, 'gamma': 3.8000000000000003, 'kernel': 'rbf'}",1.0,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9533333333333334,0.03399346342395189,1124,0.9916666666666667,0.9916666666666667,0.9916666666666667,1.0,0.9916666666666667,0.9933333333333334,0.0033333333333333214
478,0.0005986213684082032,0.0004887724478868132,0.0003989219665527344,0.0004885777256966609,3,3.9000000000000004,linear,"{'C': 3, 'gamma': 3.9000000000000004, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
479,0.001595783233642578,0.0004885583655584301,0.000598287582397461,0.0004884999593777486,3,3.9000000000000004,rbf,"{'C': 3, 'gamma': 3.9000000000000004, 'kernel': 'rbf'}",1.0,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9533333333333334,0.03399346342395189,1124,0.9916666666666667,0.9916666666666667,0.9916666666666667,1.0,0.9916666666666667,0.9933333333333334,0.0033333333333333214
480,0.0005980968475341797,0.0004883445199565579,0.0003990650177001953,0.0004887531187223649,3,4.0,linear,"{'C': 3, 'gamma': 4.0, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
481,0.0013957977294921874,0.000488733491046096,0.00079803466796875,0.00039901741945947783,3,4.0,rbf,"{'C': 3, 'gamma': 4.0, 'kernel': 'rbf'}",1.0,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9533333333333334,0.03399346342395189,1124,0.9916666666666667,0.9916666666666667,0.9916666666666667,1.0,0.9916666666666667,0.9933333333333334,0.0033333333333333214
482,0.0007979393005371094,0.0003989698069916248,0.0005982398986816406,0.000488461134416572,3,4.1000000000000005,linear,"{'C': 3, 'gamma': 4.1000000000000005, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
483,0.0013959407806396484,0.0004883254159756525,0.002393674850463867,0.003815973117377461,3,4.1000000000000005,rbf,"{'C': 3, 'gamma': 4.1000000000000005, 'kernel': 'rbf'}",1.0,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9533333333333334,0.03399346342395189,1124,0.9916666666666667,0.9916666666666667,0.9916666666666667,1.0,0.9916666666666667,0.9933333333333334,0.0033333333333333214
484,0.006781816482543945,0.012574123252887578,0.00019979476928710938,0.00039958953857421875,3,4.2,linear,"{'C': 3, 'gamma': 4.2, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
485,0.001994609832763672,0.0006304502807262008,0.0001991748809814453,0.0003983497619628906,3,4.2,rbf,"{'C': 3, 'gamma': 4.2, 'kernel': 'rbf'}",1.0,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9533333333333334,0.03399346342395189,1124,0.9916666666666667,0.9916666666666667,0.9916666666666667,1.0,0.9916666666666667,0.9933333333333334,0.0033333333333333214
486,0.000997447967529297,0.0006306758395389389,0.00019936561584472657,0.00039873123168945315,3,4.3,linear,"{'C': 3, 'gamma': 4.3, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
487,0.0017971515655517579,0.00039396288896466835,0.0003966808319091797,0.0004858468603491298,3,4.3,rbf,"{'C': 3, 'gamma': 4.3, 'kernel': 'rbf'}",1.0,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9533333333333334,0.03399346342395189,1124,0.9916666666666667,0.9916666666666667,0.9916666666666667,1.0,0.9916666666666667,0.9933333333333334,0.0033333333333333214
488,0.0007975578308105468,0.0007458559555111113,0.0005984306335449219,0.000488616573967537,3,4.4,linear,"{'C': 3, 'gamma': 4.4, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
489,0.001994466781616211,2.86102294921875e-07,0.000399017333984375,0.0004886944566570864,3,4.4,rbf,"{'C': 3, 'gamma': 4.4, 'kernel': 'rbf'}",1.0,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9533333333333334,0.03399346342395189,1124,0.9916666666666667,0.9916666666666667,0.9916666666666667,1.0,0.9916666666666667,0.9933333333333334,0.0033333333333333214
490,0.0009974002838134765,6.675720214843751e-07,0.0001994609832763672,0.00039892196655273444,3,4.5,linear,"{'C': 3, 'gamma': 4.5, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
491,0.0019941806793212892,5.091227651611e-07,0.0017956733703613282,0.002631345826573967,3,4.5,rbf,"{'C': 3, 'gamma': 4.5, 'kernel': 'rbf'}",1.0,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9533333333333334,0.03399346342395189,1124,0.9916666666666667,0.9916666666666667,0.9916666666666667,1.0,0.9916666666666667,0.9933333333333334,0.0033333333333333214
492,0.000798177719116211,0.00039908906964670793,0.0003986835479736328,0.0004882856830753314,3,4.6000000000000005,linear,"{'C': 3, 'gamma': 4.6000000000000005, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
493,0.0019940853118896483,4.623107774177865e-07,0.00079803466796875,0.0011633254398361558,3,4.6000000000000005,rbf,"{'C': 3, 'gamma': 4.6000000000000005, 'kernel': 'rbf'}",1.0,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9533333333333334,0.03399346342395189,1124,0.9916666666666667,1.0,0.9916666666666667,1.0,0.9916666666666667,0.9949999999999999,0.004082482904638616
494,0.0005984306335449219,0.0004886169462407688,0.0001994609832763672,0.0003989219665527344,3,4.7,linear,"{'C': 3, 'gamma': 4.7, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
495,0.0017951011657714843,0.00039913663940469545,0.0005981922149658203,0.0004884219525686784,3,4.7,rbf,"{'C': 3, 'gamma': 4.7, 'kernel': 'rbf'}",1.0,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9533333333333334,0.03399346342395189,1124,0.9916666666666667,1.0,0.9916666666666667,1.0,0.9916666666666667,0.9949999999999999,0.004082482904638616
496,0.0035903453826904297,0.006199450303680055,0.0005987167358398437,0.000488850198765397,3,4.800000000000001,linear,"{'C': 3, 'gamma': 4.800000000000001, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
497,0.002193927764892578,0.00039911272990091057,0.0003991127014160156,0.0004888112574243273,3,4.800000000000001,rbf,"{'C': 3, 'gamma': 4.800000000000001, 'kernel': 'rbf'}",1.0,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9533333333333334,0.03399346342395189,1124,0.9916666666666667,1.0,0.9916666666666667,1.0,1.0,0.9966666666666667,0.004082482904638616
498,0.0005994319915771484,0.0004894432150575402,0.00019965171813964843,0.00039930343627929686,3,4.9,linear,"{'C': 3, 'gamma': 4.9, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
499,0.004786968231201172,0.005585908894858616,0.0,0.0,3,4.9,rbf,"{'C': 3, 'gamma': 4.9, 'kernel': 'rbf'}",1.0,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9533333333333334,0.03399346342395189,1124,0.9916666666666667,1.0,0.9916666666666667,1.0,1.0,0.9966666666666667,0.004082482904638616
500,0.0005982398986816406,0.000488461134416572,0.0001995563507080078,0.0003991127014160156,3,5.0,linear,"{'C': 3, 'gamma': 5.0, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
501,0.0019945144653320313,3.568322550558034e-07,0.0005981922149658203,0.0004884219292923209,3,5.0,rbf,"{'C': 3, 'gamma': 5.0, 'kernel': 'rbf'}",1.0,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9533333333333334,0.03399346342395189,1124,0.9916666666666667,1.0,0.9916666666666667,1.0,1.0,0.9966666666666667,0.004082482904638616
502,0.0007977962493896484,0.00039889819238283776,0.0001995563507080078,0.0003991127014160156,3,5.1000000000000005,linear,"{'C': 3, 'gamma': 5.1000000000000005, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
503,0.002193737030029297,0.00039908924056616723,0.0013966083526611329,0.0023266427039226644,3,5.1000000000000005,rbf,"{'C': 3, 'gamma': 5.1000000000000005, 'kernel': 'rbf'}",1.0,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9533333333333334,0.03399346342395189,1124,1.0,1.0,1.0,1.0,1.0,1.0,0.0
504,0.0005982398986816406,0.0004884610413186034,0.0001995086669921875,0.000399017333984375,3,5.2,linear,"{'C': 3, 'gamma': 5.2, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
505,0.0019941329956054688,5.642013342952362e-07,0.000997638702392578,5.56082906231432e-07,3,5.2,rbf,"{'C': 3, 'gamma': 5.2, 'kernel': 'rbf'}",1.0,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9533333333333334,0.03399346342395189,1124,1.0,1.0,1.0,1.0,1.0,1.0,0.0
506,0.000399017333984375,0.0004886944566570864,0.0005984783172607421,0.0004886555540883141,3,5.300000000000001,linear,"{'C': 3, 'gamma': 5.300000000000001, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
507,0.0019942760467529298,2.86102294921875e-07,0.0003989219665527344,0.0004885778420413264,3,5.300000000000001,rbf,"{'C': 3, 'gamma': 5.300000000000001, 'kernel': 'rbf'}",1.0,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9533333333333334,0.03399346342395189,1124,1.0,1.0,1.0,1.0,1.0,1.0,0.0
508,0.0007977962493896484,0.0003988982208830506,0.0003989696502685547,0.0004886360388238481,3,5.4,linear,"{'C': 3, 'gamma': 5.4, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
509,0.0021942138671875,0.00039968590154867447,0.0003989696502685547,0.0004886360853561638,3,5.4,rbf,"{'C': 3, 'gamma': 5.4, 'kernel': 'rbf'}",1.0,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9533333333333334,0.03399346342395189,1124,1.0,1.0,1.0,1.0,1.0,1.0,0.0
510,0.00039873123168945315,0.0004883440543553797,0.0007986068725585937,0.0007471558616935156,3,5.5,linear,"{'C': 3, 'gamma': 5.5, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
511,0.004586648941040039,0.004702502727731712,0.00040221214294433594,0.0004926077266238372,3,5.5,rbf,"{'C': 3, 'gamma': 5.5, 'kernel': 'rbf'}",1.0,0.9666666666666667,0.9,0.9333333333333333,0.9666666666666667,0.9533333333333334,0.03399346342395189,1124,1.0,1.0,1.0,1.0,1.0,1.0,0.0
512,0.000598287582397461,0.0004884997731965918,0.00039887428283691406,0.0004885192380524391,3,5.6000000000000005,linear,"{'C': 3, 'gamma': 5.6000000000000005, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9333333333333333,0.9666666666666667,1.0,0.9733333333333334,0.024944382578492935,344,0.975,0.975,0.9916666666666667,0.9916666666666667,0.9666666666666667,0.9799999999999999,0.010000000000000018
