,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
29,0.11928319931030273,0.004744389850624938,0.0019927978515625,0.0006327149287461809,auto,101,19,"{'max_features': 'auto', 'min_samples_leaf': 101, 'n_estimators': 19}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
30,0.11249866485595703,0.005291562909169143,0.0015967845916748046,0.000488402809717483,auto,151,10,"{'max_features': 'auto', 'min_samples_leaf': 151, 'n_estimators': 10}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
31,0.1093066692352295,0.001492667772263825,0.0011978626251220703,0.0003984935120752989,auto,151,11,"{'max_features': 'auto', 'min_samples_leaf': 151, 'n_estimators': 11}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
32,0.10997071266174316,0.0011009890010474214,0.0011320114135742188,0.00044774737474066197,auto,151,12,"{'max_features': 'auto', 'min_samples_leaf': 151, 'n_estimators': 12}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
33,0.11150708198547363,0.0015947069593042742,0.0019950389862060545,1.37706080228745e-06,auto,151,13,"{'max_features': 'auto', 'min_samples_leaf': 151, 'n_estimators': 13}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
34,0.11038298606872558,0.001167432502173188,0.0017176628112792968,0.00039030816944929066,auto,151,14,"{'max_features': 'auto', 'min_samples_leaf': 151, 'n_estimators': 14}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
35,0.11222963333129883,0.002452252903501603,0.0020649909973144533,0.0004843143116923306,auto,151,15,"{'max_features': 'auto', 'min_samples_leaf': 151, 'n_estimators': 15}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
36,0.11310234069824218,0.0020526359839272384,0.001790761947631836,0.000749608760284529,auto,151,16,"{'max_features': 'auto', 'min_samples_leaf': 151, 'n_estimators': 16}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
37,0.11111302375793457,0.001007246183023107,0.001386404037475586,0.0004969888208985405,auto,151,17,"{'max_features': 'auto', 'min_samples_leaf': 151, 'n_estimators': 17}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
38,0.11258420944213868,0.0012812106147624426,0.0019168853759765625,0.0006498074295322651,auto,151,18,"{'max_features': 'auto', 'min_samples_leaf': 151, 'n_estimators': 18}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
39,0.11170730590820313,2.217297912919874e-05,0.0015908241271972655,0.0004910540640422743,auto,151,19,"{'max_features': 'auto', 'min_samples_leaf': 151, 'n_estimators': 19}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
40,0.10858006477355957,0.0006930711451291329,0.0009267807006835937,0.00011221199236717022,auto,201,10,"{'max_features': 'auto', 'min_samples_leaf': 201, 'n_estimators': 10}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
41,0.10856633186340332,0.0006740519773590323,0.0009292125701904297,0.00014217534587649834,auto,201,11,"{'max_features': 'auto', 'min_samples_leaf': 201, 'n_estimators': 11}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
42,0.10897316932678222,0.0010384031085792856,0.0013341903686523438,0.0002878153300205056,auto,201,12,"{'max_features': 'auto', 'min_samples_leaf': 201, 'n_estimators': 12}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
43,0.109523344039917,0.0013334992222590362,0.001180267333984375,0.00040773131120820324,auto,201,13,"{'max_features': 'auto', 'min_samples_leaf': 201, 'n_estimators': 13}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
44,0.11084303855895997,0.0015594106680632143,0.0016483783721923829,0.00037983790897003526,auto,201,14,"{'max_features': 'auto', 'min_samples_leaf': 201, 'n_estimators': 14}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
45,0.11035919189453125,0.0005459094107887464,0.0017340660095214843,0.0007397186746134624,auto,201,15,"{'max_features': 'auto', 'min_samples_leaf': 201, 'n_estimators': 15}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
46,0.11290736198425293,0.002708488611578385,0.0015850543975830078,0.00050302004516037,auto,201,16,"{'max_features': 'auto', 'min_samples_leaf': 201, 'n_estimators': 16}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
47,0.11097888946533203,0.00039748598651455705,0.0021112918853759765,0.00024375846501522807,auto,201,17,"{'max_features': 'auto', 'min_samples_leaf': 201, 'n_estimators': 17}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
48,0.1117030143737793,0.0006307642157662522,0.001993227005004883,3.901332315269997e-06,auto,201,18,"{'max_features': 'auto', 'min_samples_leaf': 201, 'n_estimators': 18}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
49,0.1119910717010498,0.000380817618893175,0.0015341281890869141,0.0004407852771943063,auto,201,19,"{'max_features': 'auto', 'min_samples_leaf': 201, 'n_estimators': 19}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
50,0.10890121459960937,0.0007347144998766729,0.0013982772827148438,0.00048739973511934784,auto,251,10,"{'max_features': 'auto', 'min_samples_leaf': 251, 'n_estimators': 10}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
51,0.11190037727355957,0.0027066294156684423,0.002197599411010742,0.0011679284720897507,auto,251,11,"{'max_features': 'auto', 'min_samples_leaf': 251, 'n_estimators': 11}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
52,0.11349215507507324,0.002918589564437487,0.0023927688598632812,0.0013533184767675244,auto,251,12,"{'max_features': 'auto', 'min_samples_leaf': 251, 'n_estimators': 12}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
53,0.11389455795288086,0.001715507240759386,0.0019942760467529298,0.0010937134972004115,auto,251,13,"{'max_features': 'auto', 'min_samples_leaf': 251, 'n_estimators': 13}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
54,0.11191668510437011,0.002484339503481812,0.001987457275390625,0.0009000074813214674,auto,251,14,"{'max_features': 'auto', 'min_samples_leaf': 251, 'n_estimators': 14}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
55,0.11268815994262696,0.0016673768486261456,0.0025932788848876953,0.0010167013154693185,auto,251,15,"{'max_features': 'auto', 'min_samples_leaf': 251, 'n_estimators': 15}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
56,0.11668601036071777,0.0006314327917920127,0.002793741226196289,0.0009763008960304418,auto,251,16,"{'max_features': 'auto', 'min_samples_leaf': 251, 'n_estimators': 16}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
57,0.11489343643188477,0.0019336156041132961,0.0017950057983398438,0.00040111612604670896,auto,251,17,"{'max_features': 'auto', 'min_samples_leaf': 251, 'n_estimators': 17}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
58,0.11429533958435059,0.003655949308533373,0.0027913570404052733,0.0011652737300377556,auto,251,18,"{'max_features': 'auto', 'min_samples_leaf': 251, 'n_estimators': 18}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
59,0.11449570655822754,0.002988228155223996,0.0017940044403076173,0.0003975308654087141,auto,251,19,"{'max_features': 'auto', 'min_samples_leaf': 251, 'n_estimators': 19}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
60,0.10936317443847657,0.0022278890121249237,0.0017388820648193359,0.0005125284721758491,auto,301,10,"{'max_features': 'auto', 'min_samples_leaf': 301, 'n_estimators': 10}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
61,0.1256636619567871,0.019461759477792592,0.002194070816040039,0.0003989223370332614,auto,301,11,"{'max_features': 'auto', 'min_samples_leaf': 301, 'n_estimators': 11}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
62,0.1326446533203125,0.011475587600479486,0.0025939464569091795,0.0004887726339641039,auto,301,12,"{'max_features': 'auto', 'min_samples_leaf': 301, 'n_estimators': 12}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
63,0.13583707809448242,0.00951196440884939,0.002792835235595703,0.00039911301474974807,auto,301,13,"{'max_features': 'auto', 'min_samples_leaf': 301, 'n_estimators': 13}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
64,0.13942666053771974,0.010693276639852287,0.0023940563201904296,0.000488246827104268,auto,301,14,"{'max_features': 'auto', 'min_samples_leaf': 301, 'n_estimators': 14}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
65,0.13903093338012695,0.019271698835359525,0.002191638946533203,0.0007474190664271711,auto,301,15,"{'max_features': 'auto', 'min_samples_leaf': 301, 'n_estimators': 15}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
66,0.1182835578918457,0.0064514148539828115,0.0017952442169189454,0.00039837626852369957,auto,301,16,"{'max_features': 'auto', 'min_samples_leaf': 301, 'n_estimators': 16}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
67,0.11581478118896485,0.003744154426322986,0.0016716957092285157,0.0003639140655518145,auto,301,17,"{'max_features': 'auto', 'min_samples_leaf': 301, 'n_estimators': 17}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
68,0.11615910530090331,0.003527435942337272,0.0017249584197998047,0.0003860230494747183,auto,301,18,"{'max_features': 'auto', 'min_samples_leaf': 301, 'n_estimators': 18}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
69,0.11537046432495117,0.0019441592041901518,0.00192413330078125,0.00012640939573657056,auto,301,19,"{'max_features': 'auto', 'min_samples_leaf': 301, 'n_estimators': 19}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
70,0.10896310806274415,0.0009535533661438378,0.0009513378143310546,0.00033853065380704667,auto,351,10,"{'max_features': 'auto', 'min_samples_leaf': 351, 'n_estimators': 10}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
71,0.10937480926513672,0.0010510764914526286,0.0015336036682128905,0.0005890818847943284,auto,351,11,"{'max_features': 'auto', 'min_samples_leaf': 351, 'n_estimators': 11}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
72,0.1095961093902588,0.0013691822698625204,0.0013214588165283204,0.0008463303534283289,auto,351,12,"{'max_features': 'auto', 'min_samples_leaf': 351, 'n_estimators': 12}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
73,0.11109709739685059,0.003818386347459454,0.0017953872680664062,0.0007455503149850705,auto,351,13,"{'max_features': 'auto', 'min_samples_leaf': 351, 'n_estimators': 13}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
74,0.11156368255615234,0.004149015052737684,0.0013413429260253906,0.00043190729525614677,auto,351,14,"{'max_features': 'auto', 'min_samples_leaf': 351, 'n_estimators': 14}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
75,0.10918545722961426,0.0004474342723321895,0.0017177104949951173,0.0003913172382405785,auto,351,15,"{'max_features': 'auto', 'min_samples_leaf': 351, 'n_estimators': 15}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
76,0.11108956336975098,0.00048663701626031357,0.001803112030029297,0.0003864724249037789,auto,351,16,"{'max_features': 'auto', 'min_samples_leaf': 351, 'n_estimators': 16}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
77,0.11170902252197265,0.0010636322596439993,0.002176237106323242,0.0007647518654358392,auto,351,17,"{'max_features': 'auto', 'min_samples_leaf': 351, 'n_estimators': 17}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
78,0.11369714736938477,0.001092581701503649,0.0017938613891601562,0.0003978124697867825,auto,351,18,"{'max_features': 'auto', 'min_samples_leaf': 351, 'n_estimators': 18}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
79,0.11195998191833496,0.0014694036831660792,0.0017460823059082032,0.00037541006988259305,auto,351,19,"{'max_features': 'auto', 'min_samples_leaf': 351, 'n_estimators': 19}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
80,0.10765113830566406,0.0007227310649331582,0.0008609771728515625,0.0001679588344140273,auto,401,10,"{'max_features': 'auto', 'min_samples_leaf': 401, 'n_estimators': 10}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
81,0.1087918758392334,0.0007697317355398289,0.0011165618896484375,0.0002335083491922191,auto,401,11,"{'max_features': 'auto', 'min_samples_leaf': 401, 'n_estimators': 11}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
82,0.10965757369995117,0.001559745594066891,0.0010403633117675782,0.0002987751668032131,auto,401,12,"{'max_features': 'auto', 'min_samples_leaf': 401, 'n_estimators': 12}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
83,0.10899043083190918,0.0006245750818031642,0.0015216827392578124,0.00044342150071890156,auto,401,13,"{'max_features': 'auto', 'min_samples_leaf': 401, 'n_estimators': 13}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
84,0.10924959182739258,0.0005305266950269282,0.0014531612396240234,0.0008235272875490144,auto,401,14,"{'max_features': 'auto', 'min_samples_leaf': 401, 'n_estimators': 14}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
85,0.11083316802978516,0.0008970884983340249,0.0016740322113037109,0.00036543679867270183,auto,401,15,"{'max_features': 'auto', 'min_samples_leaf': 401, 'n_estimators': 15}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
86,0.11209678649902344,0.002418823050912683,0.0015918254852294923,0.0004896254542366598,auto,401,16,"{'max_features': 'auto', 'min_samples_leaf': 401, 'n_estimators': 16}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
87,0.11116580963134766,0.0008743830255317249,0.001730632781982422,0.00039193999686519434,auto,401,17,"{'max_features': 'auto', 'min_samples_leaf': 401, 'n_estimators': 17}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
88,0.11156201362609863,0.0007715385244381521,0.002134561538696289,0.0002803808977807253,auto,401,18,"{'max_features': 'auto', 'min_samples_leaf': 401, 'n_estimators': 18}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
89,0.11298065185546875,0.0013875137661875131,0.001926755905151367,0.00011319541675647909,auto,401,19,"{'max_features': 'auto', 'min_samples_leaf': 401, 'n_estimators': 19}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
90,0.10829529762268067,0.0007643503851712072,0.0010204315185546875,0.00030832347433248534,auto,451,10,"{'max_features': 'auto', 'min_samples_leaf': 451, 'n_estimators': 10}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
91,0.10850639343261718,0.0004313347639967319,0.0007871627807617187,0.00017265717113709543,auto,451,11,"{'max_features': 'auto', 'min_samples_leaf': 451, 'n_estimators': 11}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
92,0.10940680503845215,0.0008377353969957395,0.0011170387268066406,0.0004317871815863952,auto,451,12,"{'max_features': 'auto', 'min_samples_leaf': 451, 'n_estimators': 12}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
93,0.10945296287536621,0.00048572344855596437,0.001262331008911133,0.0003171785005334889,auto,451,13,"{'max_features': 'auto', 'min_samples_leaf': 451, 'n_estimators': 13}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
94,0.11012811660766601,0.0009036941334765865,0.001370859146118164,0.0004572825685208616,auto,451,14,"{'max_features': 'auto', 'min_samples_leaf': 451, 'n_estimators': 14}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
95,0.10972185134887695,0.00037387352061382087,0.001589488983154297,0.00031674470939562334,auto,451,15,"{'max_features': 'auto', 'min_samples_leaf': 451, 'n_estimators': 15}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
96,0.11050491333007813,0.00039937662356344475,0.002001523971557617,0.0006189922128175044,auto,451,16,"{'max_features': 'auto', 'min_samples_leaf': 451, 'n_estimators': 16}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
